Text,Label
beqrr raton mahinn nend saya mujhse chhuta raha,mild
mujhy bechahi rehti k kis bat rhi kiun rhi pta nhi kiun,mild
kab ya a rahe hhad dete n jane prte busy homere bahana atesay prey honahe dekh pata bechahie hone lagate bahanakhone dr bana hua kea apko nahe lagata koe gunner bhe govt nahe deya bahut chinta hote w kro,mild
man leta hon mahinn be prwahi mahinn jab mahinne important file ghr bhol gayy,mild
hr swal jiska jwab mile dil bechaeni pahida deta,mild
malal bhi zindagi mahinn masla sirf ishq nahi udas,mild
exam lie tawajo nahi pa keunki stres bahut,mild
nend nahi rahi ajeb,mild
mujhe apni qismat rona rha,mild
buhat dukh sath aug ghuzr rhi ak ajeb se udas dil veido rula dea,mild
samajh nahi pa hon kahise ulajhao hahy,mild
mahromi shahid kabhi khatam paye kam kam hasrat khatam ho jaty,mild
kahise mayosiat shikr bahithe mere prabhu,mild
sust hokr apne surroundings mahinn bhi change nahi la,mild
mahinn hr waqt mayosii baten krty,mild
drd bhri mehromiat meri ankhon nam dia,mild
mr davay be prwahy,mild
mehrom izhr mushkil magr dil tot hahy,mild
uske jane mahromi meri zindagi mahinn drd bhr dia,mild
abhi ghnty pehle khana khaya phir bhok keun rhy,mild
mjhy samj nahi a rhi mujhe kia hahi etny behis gy,mild
sust hokr apni diet bhi khayal nahi rakhta hon,mild
kabhi kabhi dil wyse bechahi sa jata,mild
jub tuk manzil gumshuda safr may maza qahim rehta manzil maqsod kay brhay chrchay sunay per pohunch kr mayosi hoty,mild
yeh tadpan yeh uljhan kahise ji lu tere bin,mild
tawajo nahi pa hon important decisions lene,mild
meri ankhon mahinn dekha gayi udas mujh dilchaspi kami drust krty,mild
fakedhoka naumidimerominafrtsb to mery asasins,mild
bro mujhay bachpan say iski smell say uljhan hoty,mild
rona a hahi apne ap dekh,mild
mis spaces himat nahi hoti dil krta space banane or susti hahy,mild
zyada khanay adat meri wrdrobe mahinn fit hone wale kapde bhi tight bana dia,mild
aj tumhre sath acha hahi jise apni sab mayosiat bhol bas khushgawr sochon mahinn dobra ja sakun,mild
aj firse wahi bechaeni dil aj tum firse mr gaye,mild
aj mujhe us bohot mayos dia kuch krne dil nahi raha,mild
logon apna kasor allahtala humahinn hr nemat nawaza phir mehrom,mild
bezri mahinn rehkrmahinn apne friends apni problems shre hahy,mild
beqrr raton mahinn sitre mujhse meri khushion kahani suna rahe,mild
mere chehre muskurahat lekin meri batahin sun sabko lagta ke usme dilchaspi kamy,mild
thek per rohahi dunia mahinn bechahi rehty,mild
meri bhrti wazan koi mujhe psnd nahy,mild
beqrr raton mahinn sitre mujhse meri khushion kahani suna rahe,mild
ek din mahin apni sre udas lekr allah pas chala javuga,mild
zindagi is safr mahinn ulajhaon sath chhodna asan nahy,mild
meri tnsn lia kro to apni udas bhi meme bdl lahity,mild
smjhne smjhne uljhan azad hn m js m ku h uska dikh h,mild
ek din mahin apni sre udas lekr allah pas chala javuga,mild
nend kami meri raton lamba tanha bana dia,mild
fir bhok lgne wali elvishyadav maggie bhej do wc chakkr khana khaya,mild
mayosi meri roh mahinn ahise drd bej boya jo kahin bhi nahi nikal,mild
mehromyat thaka dety,mild
hnsnay dia kro ronay lagi koi chup nahi kra sakta pher,mild
hr pal hr sans mayosii andheron mahinn doba hahi mera dil,mild
thakawat level max,mild
mehrom ehsas hr pal satata,mild
mehrom hona afsos bhra lamha,mild
kisiko bura bhala bol dia toh shorry thoda bechahi ajkal backfotpunch hrdikchahr gurshabad,mild
susti mahinn padhne irada bana leta hon lekin phir kuch nahy,mild
bohot thak hu islie hafteh so padhahi hi nahy,mild
kam khanay adat meri body susti mahinn dal dia,mild
subah uthne bad mahinn susti mahinn hon,mild
samajh nahi pa hon kahise ulajhao hahy,mild
thawajuh bohot mangi ne aslam,mild
ajeb bechayni horahi yr fel sick,mild
jaldi krwahin election ham bhout bechahie hyn,mild
zindagi gham mujhe us bholne nahi pa,mild
fakedhoka naumidimerominafrtsb to mery asasins,mild
beqrri dil sukon dor dia hahy,mild
behis halat mahinn ne mehsos nahi raha,mild
bas mohrram a jaye yeh bechayni khatam,mild
jab mahinne use apni bat batayi usne mujhe lamhe lie thawajuh nahi dy,mild
social media ney salun sey pakistaniun mayosii pheylayii shukria,mild
hnsnay dia kro ronay lagi koi chup nahi kra sakta pher,mild
mujhe rone adath gayi puri zindagi bas roti hu,mild
ajeb bechayni horahi yr fel sick,mild
mayosi dusra nam umedy,mild
touch admi bechahi krdeta,mild
khud gadi laprwahi chala tha,mild
sab mayos kia jin logon bry m pakka yaqen k nahi chorengy sath sab pehly bhag ge,mild
zehr si mehromiat mere dil cho lia,mild
itny experiments k bad umed naumedi mahin badal hy,mild
yadon mahinn kho akelepan mahinn rone silsila shuru gaya,mild
dunia bhed mahinn zindagi mayos hokr khud akela mehsos krta hon,mild
mujhe rone adath gayi puri zindagi bas roti hu,mild
like when m close them something happening anything that not right not just pasing away like events can fel that something bad happening palpitation bechahi shuru hou hahi then know somewhere something not right,mild
ajeb udas bechahi rahi i don t know why maybe it s from thought heading back susral tomorrow,mild
meri tnsn lia kro to apni udas bhi meme bdl lahity,mild
dekh hi bechahi gayy,mild
think and bechahi but nahi yahan,mild
aj dil dukha hahitum yad ayeanjane log hahiapne kahan dhund payejage soye nahinahisi meri bechaeni atif skandv,mild
pyr mehromi shikwa hi log kurtey es dunya mey jo chahahi tw chen lia kurtey hero,mild
bol bhol jaty,mild
bestf sahid rona nahi mera rona nikal,mild
sacha dost kon aj kal jisy millo mayusi hoty,mild
apne iradon mahinn mayos hon bhi hasil nahi raha,mild
mehromi meri zindagi mahinn andhera bhr dia,mild
zindagi thakwat ehsa raha ab,mild
mujhe batao yrr mujhe pora din bechahi rahegy,mild
apne as pas dekhta hon hr ghr hr ladka ladki higher education hasil rahe yaqenan hisa hamri qaum jise talem dilchaspi nahi lekin sri qaum ye hal nahi han trbiat traf zyada tawajo zrurat hahy,mild
samajh nahi pa hon kahise ulajhao hahy,mild
sab bhol tha lekin phit yad agyi bewafahy,mild
yaha kam ulta mere sathbechahie deni wali bat yad rehti or baqy,mild
office mahinn la prwahi kam krne asr team performance pad,mild
hr traf mahromi alam kuch dikhahi nahi deta,mild
hr swas seh juri dhadkan tum hr bechayni disha tum hr badlav shurwat tum hr intezr anth tum hr branokhi apni shaurya milne sabot tum shaurya anokhi kahani tum nahi ji sakte tumhre bina se son sakk,mild
sust hokr apne health lie initiative nahi leta,mild
thaka hon hr kadam lagta jahise badi sahir pora kia,mild
meri bhrti wazan koi mujhe psnd nahy,mild
najuk dil kaun samjha bechahie toh reheti teamipzn rule herts,mild
jalebi sun meri roh tk bechahi hogy,mild
ajeb hogayi zindagi yon kahon mayosiat hoti soch jab mayosi ajati toh mahinn kisi trah allah pas chalijati thi unke kreb,mild
bol bhol jaty,mild
rat bhr taqlef mahinn doba rehta hon ronay bhi sukon nahi milta,mild
sab logon naumed gaya,mild
ae mohabbattune hume dia hahi bechahi betabi beqrri siwa hume bhala mila hahy,mild
chutti ghr aya or tabse bechahi si rhi abhi chat min ghom aya kuch nhi bas delhi mis rha happydiwali doston,mild
sra din ram kr thakawat gaye,mild
jub tuk manzil gumshuda safr may maza qahim rehta manzil maqsod kay brhay chrchay sunay per pohunch kr mayosi hoty,mild
tawajuh koi fahida nahin kisi ehsas dila hasil,mild
bhahi huwa bhahi apki video ane bechahie rahty,mild
meri susti mere goals achieve rok dia,mild
susti tou bht hoti utha nhy,mild
subah hogayi abhi nend rahy,mild
mujhe thek nahi pata bhahi lekin ane wale mahino mahinn mujhe bohot mushkil fahisle lene honge,mild
mahromi andheron mere dil cho lia,mild
nend uthny bad ajeb si thakwat hoty,mild
asa lgta apny ghr m mr udas h khtm hony ni a rhy,mild
tawajo nahi pa hon zrori baton mahinn ghaltian rahy,mild
mujhe apki tawajo drkr,mild
ajeb koi depresive din guzre a kisi chez mahin dil nahi nahi lag ajeb si bechahi ghabrahat rhi dil dimag sukon sab lag hahi madina mahin chor aya ahise log nahi kehte madina hahi wahi ho reh hahi samjh aya,mild
bechahi rehtay vo loug jinhahi hr bat yad rehty,mild
yh ajeb c bechahi pata nahi hoi rhy,mild
khumri yeh bechayny,mild
udas depresion tabhi bnda itna limited jaya nazr nhi aya,mild
aj kam tawajuh nahi pa hon keunki mere dimag mahinn aur raha,mild
bri beqrri mujhe aj kal,mild
mahin chidchida hone hu yes correct,mild
bilkul acha nahi lagta kash khud tawajo di hoty,mild
mehrom ehsas hr pal satata,mild
mohabbat yahi jidher r jahan dekhie bechahi bechahy,mild
ziada thakwat bad nend bi a rhy,mild
sab logon naumed gaya,mild
jab usko dekhta rona atha,mild
zindagi ajeb mustaqil udas chayi hahi phele mahinn ahisa nahy,mild
dil bechaeni kisko sunau,mild
usne meri bat suni lekin ankhon mahinn tawajo nahy,mild
rat bhr taqlef mahinn doba rehta hon ronay bhi sukon nahi milta,mild
mehrom meri ratein lambi dy,mild
hr ansu kahani sunata meri kahani sirf rone mahinn chhupy,mild
bhula nahi hasi mulaqatein bechahi krke mujhko mujhse yon pher nazr,mild
mehrom ehsas krke hr pal lagta jahise khoya,mild
waqt sath andhera haqeqat keh uthta hamri andr bechahi sach samne ata jo asli khushi kami mahinn ghera rehta,mild
leja badal chidchida sa rahata thode din khrab rahe aur bat nahin logon shikayat rahti hahi ki pahle jahisa nahin mahinn pahle kahisa mujhe kuchh yad nahin,mild
jab mahinne use apni bat batayi usne mujhe lamhe lie thawajuh nahi dy,mild
yr november mei december wali udas shuru gyy,mild
nafrat ni bezry,mild
mujhe apki tawajo drkr,mild
aj sham mei bohat udas phir mene chahiii bnahii udas apna mehman bnaya,mild
was reading this i felt so bed myself mne likha r m khud bhol hun yh bat,mild
mahromi mere dil ek khali kamra banaya jisme sirf yadein reh gayy,mild
ankhon mahinn chhupi mayosi hr muskurahat bhi rukawat banaty,mild
meri roh behis gayi khushian dor gayy,mild
yr bahas rehny do kon likhta qasmy zra sa likhny walo koj kro bri mayosii hony,mild
allah dori udas gunahon mei padne udas,mild
jab naseb mae tolna likha maqsad zindgahi mahromi to kisi qasor wr tahr ke kea,mild
teri ichchha gayi purifir udasho gaye,mild
beqrri dil sukon dor dia hahy,mild
badqismati ap terf dekhta tu mayosi inteha jati apki biasnes unmatch bhahy,mild
masle suljhane mahinn ulajhao horha,mild
br bohat ziada naumed hogaye,mild
meting mahinn usne meri ray sunne lie thawajuh nahi dy,mild
hr subah as lekin jaldi utha nahi udas hr kona chhupa hahy,mild
mujhe apki tawajo drkr,mild
meri susti mere goals achieve rok dia,mild
judahi meri zindagi mahromi drd dia,mild
beti hone kon mayusi cehra banate beti ghr lakkhi hote,mild
to pata uske bad pr fir wahi mayusy,mild
apne gham mahinn behis lekin phir hans tha,mild
hosle kami meri zindagi mahinn andhera bhr dia,mild
mehromiat rat mahinn sitre ro rahe,mild
ali meri depresion thawajuh nahi dy,mild
rone purani bimri mujhe,mild
ehsas mehromi hahi bhahi hasen log dekh,mild
itni asani mera pir bhol,mild
lanati umed is naumedi behtr,mild
merese nahi hora mahin nahi dekh sakti bohot bechaeni horahy,mild
will ad another perspective khushkismat woh log tumhe pane talab rakhte hame ik ajeb si naumedi kal khwab khwahishe ban jaye drr hr dafe khwabo panapte unka gala ghont ate,mild
mahromi rahi hahibalke gunaho jazbat pahida rahe behtr yahi ke jab tak itmenan tab tak avoid kia jaye keuke agr ap anjane mahinn hram kha lete ho ap hram khane gunah bhale nahi hoga lekin hram taser to bahr hal,mild
sir umed wali bat kryajib naumedi c mehsos horhi aj,mild
la prwahi semahinn apne expenses monitor nahi kia jiski wajah financial isues aye,mild
jo bhi raha humahinn bataya dikhaya hahi lekin israel jo hota hahi humahinn bhi livestream media social media dikhaya chahie kionkey sirf palestini awam yeh hal dekh dil naumed honey lag hahi lekin jab,mild
mujhe chahie case thawajuh du lekin mere apne masle mujhe distract rahe,mild
itni behis wo na kia,mild
thakan rahi dil mahinn ek gham dil bayan nahy,mild
depresion mayusi naumedi halat behtri koi sorat nahi nazer a,mild
allah etni mayosiy,mild
dil udas keun hojty,mild
zindgahii bhr khawab dahikhay dikhaye hasan na ki thakawat nay mje mrr dala hahiy,mild
drd bhri mehromiat meri ankhon nam dia,mild
bachon tawajuh nahi pa hon,mild
nend nahi rahi ajeb,mild
hr pal hr sans mayosii andheron mahinn doba hahi mera dil,mild
magr dhrti bechaeni bas badal samajhta,mild
seriously itni bahizri aj tak mehsos nahi hr jagah humray bahen bhahi mrr phir terrorist hahi lalqro mat itna hum hasher brpa krti shamsher humry,mild
keun dil bechahi keun dil betab,mild
sab tawajo hasil chahta lekin nahi deta,mild
jane hm modh p a gye age socho bechayni peche socho yadein,mild
bilkul acha nahi lagta kash khud tawajo di hoty,mild
sab logon naumed gaya,mild
hr pal lagta jahise zindagi mayos dia keun hr ummed bikhr gayi hahy,mild
aj dil bohat khali khali ahik ajeb si udas mujhy andr kha hahy,mild
dunia sabse khrab chez hope umed hi naumedi chipi abhia abhishekmalhan fukralnsan,mild
tumhra country ronay india jalne lie bana kea,mild
kam khanay adat meri taqat mahinn kami dy,mild
meri ankhon mahinn bezri chhupi hahi kisi bhi nahi keh sakta,mild
arif alvi not munafiq dhokaybaz none them have disappointed ones who left were known lotas if murad saed leave that will be biggest mayosi so so far none,mild
hmmm koi apna ho udas apna fraz nibhaty,mild
thakan rahi hr pal lagta jahise hasil nahi hone,mild
thakan rahi hr pal lagta jahise adhora sa,mild
mujhe rone adath gayi puri zindagi bas roti hu,mild
kam khanay adat meri stamina bhi nuksan pahunchaya,mild
mohabbat mahinn mahromi ehsas dil gehrayon bhr deta,mild
meri be prwahi wajah mahinn apna mobile kho dia,mild
yadon saya meri zindagi mahinn mahromi bhr deta,mild
is hasi piche bechahie chupy,mild
bilkul apa sahi kaha ap nae zindagi isay jini chayae dunya prwaha kia beghahir lekin meri zindagi mae bas udas likhi hae,mild
itni udas chehre per mila nahin,mild
jab ab tanha hu sri batahin yad athe aur rona ajata,mild
judahi meri zindagi mahromi drd dia,mild
chutti ghr aya or tabse bechahi si rhi abhi chat min ghom aya kuch nhi bas delhi mis rha happydiwali doston,mild
ki thakwat shuda zindgi dekh dekh mahin khud mahin ajeb c baybasi mehsos krti but ahmadaliakbr was superbbbbbbbbbb,mild
thakan rahi hr pal lagta jahise adhora sa,mild
rona a hahi why can not slep,mild
sust hokr apne hobbies bhol hon,mild
je asal masala udas akela pun banda tor deta ha,mild
lekin mehromi ksy dor o,mild
mahinn positive phir v bechahie ho h,mild
ahisi udas chahi dil pe,mild
se thakawat utrwalo,mild
mujhe ki shakal dekh mayosi hoti chehra ahik dhokebaz hahi manhosat chahi hahi ye chehra ahik loser,mild
jab woh mujhe bhol hahi tab meri ratein sirf rone mahinn guzrty,mild
sapne tot gaye ek krke jahise zindagi mayos kr mera sath chhut ho,mild
behis halat mahinn ne sab kho dia,mild
hr ansu kahani sunata meri kahani sirf rone mahinn chhupy,mild
sust hokr apne doston plans inkr deta hon,mild
gunah hamri roh zakham laga deta aur hume samajh nahi ata bechahi chez hahy,mild
bezri mahinn rehkrmahinn apne friends apni problems shre hahy,mild
rona a hahi why can not slep,mild
make fel so alive because teri beprwahi literally killing chawwala,mild
iski awaz sunte chidchida pan a hahimanhos no kuch bakta rehta,mild
subah ayi lekin jaldi utha nahi lamhahi drd bhry,mild
ankhon mahinn chhupi mayosi hr muskurahat bhi rukawat banaty,mild
sra din ram kr thakawat gaye,mild
mujhe rone adath gayi puri zindagi bas roti hu,mild
bechayni nahen lekin bas ahisa lag hahi mera kutta banne hahi aj,mild
jab us mujhe chora sab ulajhao mahinn,mild
meri ankhon mahinn mahromi ehsas jahise kisi sab chen lia,mild
kahise unhe samjhaye unki auda meri nigahon badi mayosiat si hoti jab humre jazbaton sawal uthati hahi lekin shikayat krein to se jinhe khuda banaya hi shaq bahithe,mild
thakwat ye alam k gla dbaye mout jaye,mild
sust hokr apne mistakes sekhne mauka kho deta hon,mild
zyada khanay adat waja hr mujhe bhuka kehte,mild
ahik ajnabi si bechayni chayi he,mild
ghalat logon khush krne koshish krogi tumhre hise mahinn sirf bahizri he ani mahnor,mild
beqrri meri zindagi mahinn udas mahaul bana dia,mild
zindagi ajeb mustaqil udas chayi hahi phele mahinn ahisa nahy,mild
baton mahinn ulajhao chhupa ise samajhna mushkil raha hahy,mild
la prwahi semahinn apne expenses monitor nahi kia jiski wajah financial isues aye,mild
kam khanay adat hr waqt lagta jahise thakan bojh,mild
jo bhi raha humahinn bataya dikhaya hahi lekin israel jo hota hahi humahinn bhi livestream media social media dikhaya chahie kionkey sirf palestini awam yeh hal dekh dil naumed honey lag hahi lekin jab,mild
mahinn positive phir v bechahie ho h,mild
menu mr gae aey teri be prwahi np neray ah,mild
sust hokr apne phone social media mahinn waqt brbad krta hon,mild
ankhon mahinn ansu chhupay betha hon lekin dil ronay rok nahi sakta,mild
to story laga bhi uljhan hoti as if im exposing myself way to much cant stop overthinking unles until delete it,mild
month mulk bechahie and pata nahi hoga es mulk allah jald sab behtr kre,mild
aj bad pura wek nend nahe g drem bhe ausi nazer ayen,mild
muskurahat mahinn apne dukh bholna chahta hon,mild
tumhen jab yad krta hon bhulana bhol jata hon,mild
bhahi abhi phirse tension agaya,mild
ahik sajda sri mayosi ghayab sakta,mild
why do people commit suicide log khdkushi krty hymausi naumidi depr,mild
bimri mere zehan mahinn ulajhao banaya hahy,mild
behis meri umedon kuchal dia,mild
meri grebi waja mahinn itna roya lekin mujhe nahi samja,mild
kam khanay adat meri taqat chhin lia,mild
cant slep because this bechayni wtf,mild
mehrom ehsas krke andhere mahinn chhupi siahi mehsos hoty,mild
maskhray kitna ahsasay mahromy,mild
itni udas chehre per mila nahin,mild
allah shukur ajeb bechayni thinjab khabr suni yaqen nahi raha tha,mild
bechahi maut sath khatam hoti ya use pehle ho hahi justasking,mild
aj phir bohot udas,mild
sust hokr apne future lie nahi plan krta,mild
